Date,MealPeriod,RevenueCenterName,TotalCheckAmount
2023-01-20,BreakFast,RevenueCenter_9,35.0
2023-01-20,Dinner,RevenueCenter_1,1337.5
2023-01-20,Dinner,RevenueCenter_2,249.5
2023-01-20,Dinner,RevenueCenter_3,10960.5
2023-01-20,Dinner,RevenueCenter_4,0.0
2023-01-20,Dinner,RevenueCenter_5,10776.56
2023-01-20,Dinner,RevenueCenter_6,378.0
2023-01-20,Dinner,RevenueCenter_7,6.0
2023-01-20,Dinner,RevenueCenter_8,19000.0
2023-01-20,Dinner,RevenueCenter_9,35.0
2023-01-20,Lunch,RevenueCenter_1,524.0
2023-01-20,Lunch,RevenueCenter_2,155.0
2023-01-20,Lunch,RevenueCenter_3,2020.0
2023-01-20,Lunch,RevenueCenter_4,0.0
2023-01-20,Lunch,RevenueCenter_5,258.0
2023-01-20,Lunch,RevenueCenter_6,446.0
2023-01-20,Lunch,RevenueCenter_7,0.0
2023-01-20,Lunch,RevenueCenter_8,0.0
2023-01-20,Lunch,RevenueCenter_9,130.0
2023-01-21,BreakFast,RevenueCenter_1,674.0
2023-01-21,BreakFast,RevenueCenter_2,100.0
2023-01-21,BreakFast,RevenueCenter_3,250.0
2023-01-21,BreakFast,RevenueCenter_4,0.0
2023-01-21,BreakFast,RevenueCenter_5,17625.0
2023-01-21,BreakFast,RevenueCenter_6,0.0
2023-01-21,BreakFast,RevenueCenter_7,25.0
2023-01-21,BreakFast,RevenueCenter_8,0.0
2023-01-21,BreakFast,RevenueCenter_9,35.0
2023-01-21,Dinner,RevenueCenter_1,1693.0
2023-01-21,Dinner,RevenueCenter_2,405.0
2023-01-21,Dinner,RevenueCenter_3,9010.75
2023-01-21,Dinner,RevenueCenter_4,0.0
2023-01-21,Dinner,RevenueCenter_5,2330.0
2023-01-21,Dinner,RevenueCenter_6,39.0
2023-01-21,Dinner,RevenueCenter_7,289.0
2023-01-21,Dinner,RevenueCenter_8,22200.0
2023-01-21,Dinner,RevenueCenter_9,0.0
2023-01-21,Lunch,RevenueCenter_1,1677.0
2023-01-21,Lunch,RevenueCenter_2,201.0
2023-01-21,Lunch,RevenueCenter_3,1101.5
2023-01-21,Lunch,RevenueCenter_4,0.0
2023-01-21,Lunch,RevenueCenter_5,0.0
2023-01-21,Lunch,RevenueCenter_6,171.0
2023-01-21,Lunch,RevenueCenter_7,0.0
2023-01-21,Lunch,RevenueCenter_8,1500.0
2023-01-21,Lunch,RevenueCenter_9,280.0
2023-01-22,BreakFast,RevenueCenter_1,1131.0
2023-01-22,BreakFast,RevenueCenter_2,1636.0
2023-01-22,BreakFast,RevenueCenter_3,0.0
2023-01-22,BreakFast,RevenueCenter_4,0.0
2023-01-22,BreakFast,RevenueCenter_5,15701.0
2023-01-22,BreakFast,RevenueCenter_6,283.0
2023-01-22,BreakFast,RevenueCenter_7,0.0
2023-01-22,BreakFast,RevenueCenter_8,0.0
2023-01-22,BreakFast,RevenueCenter_9,0.0
2023-01-22,Dinner,RevenueCenter_1,2144.0
2023-01-22,Dinner,RevenueCenter_2,572.0
2023-01-22,Dinner,RevenueCenter_3,8805.25
2023-01-22,Dinner,RevenueCenter_4,0.0
2023-01-22,Dinner,RevenueCenter_5,900.0
2023-01-22,Dinner,RevenueCenter_6,172.0
2023-01-22,Dinner,RevenueCenter_7,0.0
2023-01-22,Dinner,RevenueCenter_8,4610.0
2023-01-22,Dinner,RevenueCenter_9,0.0
2023-01-22,Lunch,RevenueCenter_1,889.0
2023-01-22,Lunch,RevenueCenter_2,309.5
2023-01-22,Lunch,RevenueCenter_3,2426.0
2023-01-22,Lunch,RevenueCenter_4,0.0
2023-01-22,Lunch,RevenueCenter_5,1022.0
2023-01-22,Lunch,RevenueCenter_6,0.0
2023-01-22,Lunch,RevenueCenter_7,0.0
2023-01-22,Lunch,RevenueCenter_8,0.0
2023-01-22,Lunch,RevenueCenter_9,155.0
2023-01-23,BreakFast,RevenueCenter_1,208.0
2023-01-23,BreakFast,RevenueCenter_2,285.0
2023-01-23,BreakFast,RevenueCenter_3,500.0
2023-01-23,BreakFast,RevenueCenter_4,0.0
2023-01-23,BreakFast,RevenueCenter_5,15775.0
2023-01-23,BreakFast,RevenueCenter_6,46.0
2023-01-23,BreakFast,RevenueCenter_7,0.0
2023-01-23,BreakFast,RevenueCenter_8,0.0
2023-01-23,BreakFast,RevenueCenter_9,0.0
2023-01-23,Dinner,RevenueCenter_1,4238.0
2023-01-23,Dinner,RevenueCenter_2,251.0
2023-01-23,Dinner,RevenueCenter_3,6504.25
2023-01-23,Dinner,RevenueCenter_4,0.0
2023-01-23,Dinner,RevenueCenter_5,1177.0
2023-01-23,Dinner,RevenueCenter_6,0.0
2023-01-23,Dinner,RevenueCenter_7,0.0
2023-01-23,Dinner,RevenueCenter_8,6890.0
2023-01-23,Dinner,RevenueCenter_9,20.0
2023-01-23,Lunch,RevenueCenter_1,895.5
2023-01-23,Lunch,RevenueCenter_2,130.0
2023-01-23,Lunch,RevenueCenter_3,2871.0
2023-01-23,Lunch,RevenueCenter_4,0.0
2023-01-23,Lunch,RevenueCenter_5,840.0
2023-01-23,Lunch,RevenueCenter_6,80.0
2023-01-23,Lunch,RevenueCenter_7,0.0
2023-01-23,Lunch,RevenueCenter_8,0.0
2023-01-23,Lunch,RevenueCenter_9,290.0
2023-01-24,BreakFast,RevenueCenter_1,374.0
2023-01-24,BreakFast,RevenueCenter_2,190.0
2023-01-24,BreakFast,RevenueCenter_3,335.0
2023-01-24,BreakFast,RevenueCenter_4,0.0
2023-01-24,BreakFast,RevenueCenter_5,18727.0
2023-01-24,BreakFast,RevenueCenter_6,60.0
2023-01-24,BreakFast,RevenueCenter_7,0.0
2023-01-24,BreakFast,RevenueCenter_8,0.0
2023-01-24,BreakFast,RevenueCenter_9,260.0
2023-01-24,Dinner,RevenueCenter_1,1794.0
2023-01-24,Dinner,RevenueCenter_2,310.0
2023-01-24,Dinner,RevenueCenter_3,9520.45
2023-01-24,Dinner,RevenueCenter_4,0.0
2023-01-24,Dinner,RevenueCenter_5,2164.0
2023-01-24,Dinner,RevenueCenter_6,232.5
2023-01-24,Dinner,RevenueCenter_7,16.0
2023-01-24,Dinner,RevenueCenter_8,24400.0
2023-01-24,Dinner,RevenueCenter_9,0.0
2023-01-24,Lunch,RevenueCenter_1,674.0
2023-01-24,Lunch,RevenueCenter_2,348.0
2023-01-24,Lunch,RevenueCenter_3,479.8
2023-01-24,Lunch,RevenueCenter_4,0.0
2023-01-24,Lunch,RevenueCenter_5,460.0
2023-01-24,Lunch,RevenueCenter_6,0.0
2023-01-24,Lunch,RevenueCenter_7,0.0
2023-01-24,Lunch,RevenueCenter_8,6990.0
2023-01-24,Lunch,RevenueCenter_9,300.0
2023-01-25,BreakFast,RevenueCenter_1,652.0
2023-01-25,BreakFast,RevenueCenter_2,778.0
2023-01-25,BreakFast,RevenueCenter_3,333.0
2023-01-25,BreakFast,RevenueCenter_4,0.0
2023-01-25,BreakFast,RevenueCenter_5,18909.0
2023-01-25,BreakFast,RevenueCenter_6,110.0
2023-01-25,BreakFast,RevenueCenter_7,0.0
2023-01-25,BreakFast,RevenueCenter_8,0.0
2023-01-25,BreakFast,RevenueCenter_9,0.0
2023-01-25,Dinner,RevenueCenter_1,2641.5
2023-01-25,Dinner,RevenueCenter_2,96.0
2023-01-25,Dinner,RevenueCenter_3,12293.9
2023-01-25,Dinner,RevenueCenter_4,0.0
2023-01-25,Dinner,RevenueCenter_5,5607.0
2023-01-25,Dinner,RevenueCenter_6,0.0
2023-01-25,Dinner,RevenueCenter_7,0.0
2023-01-25,Dinner,RevenueCenter_8,33090.0
2023-01-25,Dinner,RevenueCenter_9,35.0
2023-01-25,Lunch,RevenueCenter_1,371.0
2023-01-25,Lunch,RevenueCenter_2,855.5
2023-01-25,Lunch,RevenueCenter_3,1644.75
2023-01-25,Lunch,RevenueCenter_4,0.0
2023-01-25,Lunch,RevenueCenter_5,265.0
2023-01-25,Lunch,RevenueCenter_6,0.0
2023-01-25,Lunch,RevenueCenter_7,0.0
2023-01-25,Lunch,RevenueCenter_8,19200.0
2023-01-25,Lunch,RevenueCenter_9,100.0
2023-01-26,BreakFast,RevenueCenter_1,664.0
2023-01-26,BreakFast,RevenueCenter_2,335.0
2023-01-26,BreakFast,RevenueCenter_3,170.0
2023-01-26,BreakFast,RevenueCenter_4,0.0
2023-01-26,BreakFast,RevenueCenter_5,16259.0
2023-01-26,BreakFast,RevenueCenter_6,0.0
2023-01-26,BreakFast,RevenueCenter_7,567.0
2023-01-26,BreakFast,RevenueCenter_8,0.0
2023-01-26,BreakFast,RevenueCenter_9,0.0
2023-01-26,Dinner,RevenueCenter_1,3669.5
2023-01-26,Dinner,RevenueCenter_2,498.0
2023-01-26,Dinner,RevenueCenter_3,9733.0
2023-01-26,Dinner,RevenueCenter_4,0.0
2023-01-26,Dinner,RevenueCenter_5,4537.0
2023-01-26,Dinner,RevenueCenter_6,0.0
2023-01-26,Dinner,RevenueCenter_7,25.0
2023-01-26,Dinner,RevenueCenter_8,51395.0
2023-01-26,Dinner,RevenueCenter_9,35.0
2023-01-26,Lunch,RevenueCenter_1,455.0
2023-01-26,Lunch,RevenueCenter_2,735.0
2023-01-26,Lunch,RevenueCenter_3,1362.5
2023-01-26,Lunch,RevenueCenter_4,0.0
2023-01-26,Lunch,RevenueCenter_5,290.0
2023-01-26,Lunch,RevenueCenter_6,0.0
2023-01-26,Lunch,RevenueCenter_7,75.0
2023-01-26,Lunch,RevenueCenter_8,0.0
2023-01-26,Lunch,RevenueCenter_9,155.0
2023-01-27,BreakFast,RevenueCenter_1,869.0
2023-01-27,BreakFast,RevenueCenter_2,397.0
2023-01-27,BreakFast,RevenueCenter_3,492.5
2023-01-27,BreakFast,RevenueCenter_4,0.0
2023-01-27,BreakFast,RevenueCenter_5,18920.0
2023-01-27,BreakFast,RevenueCenter_6,0.0
2023-01-27,BreakFast,RevenueCenter_7,0.0
2023-01-27,BreakFast,RevenueCenter_8,0.0
2023-01-27,BreakFast,RevenueCenter_9,90.0
2023-01-27,Dinner,RevenueCenter_1,3899.0
2023-01-27,Dinner,RevenueCenter_2,413.0
2023-01-27,Dinner,RevenueCenter_3,9893.5
2023-01-27,Dinner,RevenueCenter_4,0.0
2023-01-27,Dinner,RevenueCenter_5,10384.48
2023-01-27,Dinner,RevenueCenter_6,0.0
2023-01-27,Dinner,RevenueCenter_7,0.0
2023-01-27,Dinner,RevenueCenter_8,17065.0
2023-01-27,Dinner,RevenueCenter_9,80.0
2023-01-27,Lunch,RevenueCenter_1,456.5
2023-01-27,Lunch,RevenueCenter_2,60.0
2023-01-27,Lunch,RevenueCenter_3,3979.75
2023-01-27,Lunch,RevenueCenter_4,0.0
2023-01-27,Lunch,RevenueCenter_5,1295.0
2023-01-27,Lunch,RevenueCenter_6,0.0
2023-01-27,Lunch,RevenueCenter_7,0.0
2023-01-27,Lunch,RevenueCenter_8,18840.0
2023-01-27,Lunch,RevenueCenter_9,70.0
2023-01-28,BreakFast,RevenueCenter_1,1169.0
2023-01-28,BreakFast,RevenueCenter_2,331.0
2023-01-28,BreakFast,RevenueCenter_3,0.0
2023-01-28,BreakFast,RevenueCenter_4,0.0
2023-01-28,BreakFast,RevenueCenter_5,22742.0
2023-01-28,BreakFast,RevenueCenter_6,122.0
2023-01-28,BreakFast,RevenueCenter_7,0.0
2023-01-28,BreakFast,RevenueCenter_8,0.0
2023-01-28,BreakFast,RevenueCenter_9,500.0
2023-01-28,Dinner,RevenueCenter_1,2667.5
2023-01-28,Dinner,RevenueCenter_2,430.0
2023-01-28,Dinner,RevenueCenter_3,13254.0
2023-01-28,Dinner,RevenueCenter_4,0.0
2023-01-28,Dinner,RevenueCenter_5,758.0
2023-01-28,Dinner,RevenueCenter_6,390.0
2023-01-28,Dinner,RevenueCenter_7,0.0
2023-01-28,Dinner,RevenueCenter_8,0.0
2023-01-28,Dinner,RevenueCenter_9,0.0
2023-01-28,Lunch,RevenueCenter_1,645.9
2023-01-28,Lunch,RevenueCenter_2,426.0
2023-01-28,Lunch,RevenueCenter_3,2108.0
2023-01-28,Lunch,RevenueCenter_4,0.0
2023-01-28,Lunch,RevenueCenter_5,40.0
2023-01-28,Lunch,RevenueCenter_6,626.0
2023-01-28,Lunch,RevenueCenter_7,28.0
2023-01-28,Lunch,RevenueCenter_8,0.0
2023-01-28,Lunch,RevenueCenter_9,165.0
2023-01-29,BreakFast,RevenueCenter_1,1062.0
2023-01-29,BreakFast,RevenueCenter_2,162.0
2023-01-29,BreakFast,RevenueCenter_3,280.0
2023-01-29,BreakFast,RevenueCenter_4,0.0
2023-01-29,BreakFast,RevenueCenter_5,17135.0
2023-01-29,BreakFast,RevenueCenter_6,247.0
2023-01-29,BreakFast,RevenueCenter_7,117.0
2023-01-29,BreakFast,RevenueCenter_8,0.0
2023-01-29,BreakFast,RevenueCenter_9,0.0
2023-01-29,Dinner,RevenueCenter_1,2841.0
2023-01-29,Dinner,RevenueCenter_2,297.0
2023-01-29,Dinner,RevenueCenter_3,12215.25
2023-01-29,Dinner,RevenueCenter_4,0.0
2023-01-29,Dinner,RevenueCenter_5,4076.0
2023-01-29,Dinner,RevenueCenter_6,421.5
2023-01-29,Dinner,RevenueCenter_7,147.0
2023-01-29,Dinner,RevenueCenter_8,5000.0
2023-01-29,Dinner,RevenueCenter_9,0.0
2023-01-29,Lunch,RevenueCenter_1,1016.0
2023-01-29,Lunch,RevenueCenter_2,539.0
2023-01-29,Lunch,RevenueCenter_3,1373.0
2023-01-29,Lunch,RevenueCenter_4,0.0
2023-01-29,Lunch,RevenueCenter_5,741.0
2023-01-29,Lunch,RevenueCenter_6,1149.0
2023-01-29,Lunch,RevenueCenter_7,0.0
2023-01-29,Lunch,RevenueCenter_8,4260.0
2023-01-29,Lunch,RevenueCenter_9,75.0
2023-01-30,BreakFast,RevenueCenter_1,187.4
2023-01-30,BreakFast,RevenueCenter_2,575.0
2023-01-30,BreakFast,RevenueCenter_3,0.0
2023-01-30,BreakFast,RevenueCenter_4,0.0
2023-01-30,BreakFast,RevenueCenter_5,16866.0
2023-01-30,BreakFast,RevenueCenter_6,80.0
2023-01-30,BreakFast,RevenueCenter_7,5.0
2023-01-30,BreakFast,RevenueCenter_8,0.0
2023-01-30,BreakFast,RevenueCenter_9,0.0
2023-01-30,Dinner,RevenueCenter_1,3020.5
2023-01-30,Dinner,RevenueCenter_2,165.0
2023-01-30,Dinner,RevenueCenter_3,12345.5
2023-01-30,Dinner,RevenueCenter_4,0.0
2023-01-30,Dinner,RevenueCenter_5,6194.4
2023-01-30,Dinner,RevenueCenter_6,20.0
2023-01-30,Dinner,RevenueCenter_7,202.0
2023-01-30,Dinner,RevenueCenter_8,0.0
2023-01-30,Dinner,RevenueCenter_9,0.0
2023-01-30,Lunch,RevenueCenter_1,510.0
2023-01-30,Lunch,RevenueCenter_2,540.0
2023-01-30,Lunch,RevenueCenter_3,2399.25
2023-01-30,Lunch,RevenueCenter_4,0.0
2023-01-30,Lunch,RevenueCenter_5,2213.66
2023-01-30,Lunch,RevenueCenter_6,307.0
2023-01-30,Lunch,RevenueCenter_7,0.0
2023-01-30,Lunch,RevenueCenter_8,11060.0
2023-01-30,Lunch,RevenueCenter_9,500.0
2023-01-31,BreakFast,RevenueCenter_1,473.0
2023-01-31,BreakFast,RevenueCenter_2,672.0
2023-01-31,BreakFast,RevenueCenter_3,472.0
2023-01-31,BreakFast,RevenueCenter_4,0.0
2023-01-31,BreakFast,RevenueCenter_5,18571.0
2023-01-31,BreakFast,RevenueCenter_6,0.0
2023-01-31,BreakFast,RevenueCenter_7,0.0
2023-01-31,BreakFast,RevenueCenter_8,0.0
2023-01-31,BreakFast,RevenueCenter_9,420.0
2023-01-31,Dinner,RevenueCenter_1,4368.0
2023-01-31,Dinner,RevenueCenter_2,1785.0
2023-01-31,Dinner,RevenueCenter_3,16218.25
2023-01-31,Dinner,RevenueCenter_4,0.0
2023-01-31,Dinner,RevenueCenter_5,2017.5
2023-01-31,Dinner,RevenueCenter_6,273.0
2023-01-31,Dinner,RevenueCenter_7,52.0
2023-01-31,Dinner,RevenueCenter_8,23070.0
2023-01-31,Dinner,RevenueCenter_9,0.0
2023-01-31,Lunch,RevenueCenter_1,250.0
2023-01-31,Lunch,RevenueCenter_2,511.0
2023-01-31,Lunch,RevenueCenter_3,1326.0
2023-01-31,Lunch,RevenueCenter_4,0.0
2023-01-31,Lunch,RevenueCenter_5,810.0
2023-01-31,Lunch,RevenueCenter_6,514.0
2023-01-31,Lunch,RevenueCenter_7,58.0
2023-01-31,Lunch,RevenueCenter_8,0.0
2023-01-31,Lunch,RevenueCenter_9,0.0
2023-02-01,BreakFast,RevenueCenter_1,612.0
2023-02-01,BreakFast,RevenueCenter_2,684.0
2023-02-01,BreakFast,RevenueCenter_3,216.0
2023-02-01,BreakFast,RevenueCenter_4,0.0
2023-02-01,BreakFast,RevenueCenter_5,19690.5
2023-02-01,BreakFast,RevenueCenter_6,72.0
2023-02-01,BreakFast,RevenueCenter_7,25.0
2023-02-01,BreakFast,RevenueCenter_8,0.0
2023-02-01,BreakFast,RevenueCenter_9,0.0
2023-02-01,Dinner,RevenueCenter_1,1527.5
2023-02-01,Dinner,RevenueCenter_2,480.0
2023-02-01,Dinner,RevenueCenter_3,9263.0
2023-02-01,Dinner,RevenueCenter_4,0.0
2023-02-01,Dinner,RevenueCenter_5,2460.0
2023-02-01,Dinner,RevenueCenter_6,0.0
2023-02-01,Dinner,RevenueCenter_7,0.0
2023-02-01,Dinner,RevenueCenter_8,0.0
2023-02-01,Dinner,RevenueCenter_9,0.0
2023-02-01,Lunch,RevenueCenter_1,278.0
2023-02-01,Lunch,RevenueCenter_2,1521.0
2023-02-01,Lunch,RevenueCenter_3,2467.5
2023-02-01,Lunch,RevenueCenter_4,0.0
2023-02-01,Lunch,RevenueCenter_5,2662.0
2023-02-01,Lunch,RevenueCenter_6,415.5
2023-02-01,Lunch,RevenueCenter_7,0.0
2023-02-01,Lunch,RevenueCenter_8,0.0
2023-02-01,Lunch,RevenueCenter_9,380.0
2023-02-02,BreakFast,RevenueCenter_1,223.0
2023-02-02,BreakFast,RevenueCenter_2,389.5
2023-02-02,BreakFast,RevenueCenter_3,200.0
2023-02-02,BreakFast,RevenueCenter_4,0.0
2023-02-02,BreakFast,RevenueCenter_5,16773.0
2023-02-02,BreakFast,RevenueCenter_6,267.0
2023-02-02,BreakFast,RevenueCenter_7,0.0
2023-02-02,BreakFast,RevenueCenter_8,19610.0
2023-02-02,BreakFast,RevenueCenter_9,20.0
2023-02-02,Dinner,RevenueCenter_1,2849.0
2023-02-02,Dinner,RevenueCenter_2,860.5
2023-02-02,Dinner,RevenueCenter_3,11777.75
2023-02-02,Dinner,RevenueCenter_4,0.0
2023-02-02,Dinner,RevenueCenter_5,7078.0
2023-02-02,Dinner,RevenueCenter_6,1544.5
2023-02-02,Dinner,RevenueCenter_7,0.0
2023-02-02,Dinner,RevenueCenter_8,29920.0
2023-02-02,Dinner,RevenueCenter_9,0.0
2023-02-02,Lunch,RevenueCenter_1,938.5
2023-02-02,Lunch,RevenueCenter_2,700.0
2023-02-02,Lunch,RevenueCenter_3,1961.25
2023-02-02,Lunch,RevenueCenter_4,0.0
2023-02-02,Lunch,RevenueCenter_5,3682.0
2023-02-02,Lunch,RevenueCenter_6,772.0
2023-02-02,Lunch,RevenueCenter_7,0.0
2023-02-02,Lunch,RevenueCenter_8,3330.0
2023-02-02,Lunch,RevenueCenter_9,125.0
2023-02-03,BreakFast,RevenueCenter_1,968.0
2023-02-03,BreakFast,RevenueCenter_2,271.0
2023-02-03,BreakFast,RevenueCenter_3,153.0
2023-02-03,BreakFast,RevenueCenter_4,0.0
2023-02-03,BreakFast,RevenueCenter_5,17295.0
2023-02-03,BreakFast,RevenueCenter_6,74.0
2023-02-03,BreakFast,RevenueCenter_7,0.0
2023-02-03,BreakFast,RevenueCenter_8,0.0
2023-02-03,BreakFast,RevenueCenter_9,100.0
2023-02-03,Dinner,RevenueCenter_1,1896.0
2023-02-03,Dinner,RevenueCenter_2,519.0
2023-02-03,Dinner,RevenueCenter_3,18950.2
2023-02-03,Dinner,RevenueCenter_4,0.1
2023-02-03,Dinner,RevenueCenter_5,10907.52
2023-02-03,Dinner,RevenueCenter_6,494.0
2023-02-03,Dinner,RevenueCenter_7,0.0
2023-02-03,Dinner,RevenueCenter_8,11150.0
2023-02-03,Dinner,RevenueCenter_9,0.0
2023-02-03,Lunch,RevenueCenter_1,565.0
2023-02-03,Lunch,RevenueCenter_2,487.0
2023-02-03,Lunch,RevenueCenter_3,1316.0
2023-02-03,Lunch,RevenueCenter_4,0.0
2023-02-03,Lunch,RevenueCenter_5,407.0
2023-02-03,Lunch,RevenueCenter_6,30.0
2023-02-03,Lunch,RevenueCenter_7,0.0
2023-02-03,Lunch,RevenueCenter_8,5670.0
2023-02-03,Lunch,RevenueCenter_9,455.0
2023-02-04,BreakFast,RevenueCenter_1,1994.0
2023-02-04,BreakFast,RevenueCenter_2,143.5
2023-02-04,BreakFast,RevenueCenter_3,0.0
2023-02-04,BreakFast,RevenueCenter_4,0.0
2023-02-04,BreakFast,RevenueCenter_5,16846.0
2023-02-04,BreakFast,RevenueCenter_6,60.0
2023-02-04,BreakFast,RevenueCenter_7,0.0
2023-02-04,BreakFast,RevenueCenter_8,0.0
2023-02-04,BreakFast,RevenueCenter_9,20.0
2023-02-04,Dinner,RevenueCenter_1,2686.0
2023-02-04,Dinner,RevenueCenter_2,290.0
2023-02-04,Dinner,RevenueCenter_3,7786.75
2023-02-04,Dinner,RevenueCenter_4,0.0
2023-02-04,Dinner,RevenueCenter_5,2917.0
2023-02-04,Dinner,RevenueCenter_6,600.0
2023-02-04,Dinner,RevenueCenter_7,75.0
2023-02-04,Dinner,RevenueCenter_8,12000.0
2023-02-04,Dinner,RevenueCenter_9,0.0
2023-02-04,Lunch,RevenueCenter_1,247.0
2023-02-04,Lunch,RevenueCenter_2,792.0
2023-02-04,Lunch,RevenueCenter_3,1237.0
2023-02-04,Lunch,RevenueCenter_4,0.0
2023-02-04,Lunch,RevenueCenter_5,840.0
2023-02-04,Lunch,RevenueCenter_6,182.0
2023-02-04,Lunch,RevenueCenter_7,0.0
2023-02-04,Lunch,RevenueCenter_8,9205.0
2023-02-04,Lunch,RevenueCenter_9,435.0
2023-02-05,BreakFast,RevenueCenter_1,886.4
2023-02-05,BreakFast,RevenueCenter_2,250.0
2023-02-05,BreakFast,RevenueCenter_3,100.0
2023-02-05,BreakFast,RevenueCenter_4,0.0
2023-02-05,BreakFast,RevenueCenter_5,16334.0
2023-02-05,BreakFast,RevenueCenter_6,424.0
2023-02-05,BreakFast,RevenueCenter_7,0.0
2023-02-05,BreakFast,RevenueCenter_8,0.0
2023-02-05,BreakFast,RevenueCenter_9,0.0
2023-02-05,Dinner,RevenueCenter_1,1466.0
2023-02-05,Dinner,RevenueCenter_2,336.0
2023-02-05,Dinner,RevenueCenter_3,15599.5
2023-02-05,Dinner,RevenueCenter_4,0.0
2023-02-05,Dinner,RevenueCenter_5,17585.0
2023-02-05,Dinner,RevenueCenter_6,0.0
2023-02-05,Dinner,RevenueCenter_7,50.0
2023-02-05,Dinner,RevenueCenter_8,0.0
2023-02-05,Dinner,RevenueCenter_9,0.0
2023-02-05,Lunch,RevenueCenter_1,569.5
2023-02-05,Lunch,RevenueCenter_2,122.5
2023-02-05,Lunch,RevenueCenter_3,829.0
2023-02-05,Lunch,RevenueCenter_4,0.0
2023-02-05,Lunch,RevenueCenter_5,1896.0
2023-02-05,Lunch,RevenueCenter_6,340.0
2023-02-05,Lunch,RevenueCenter_7,76.0
2023-02-05,Lunch,RevenueCenter_8,16015.0
2023-02-05,Lunch,RevenueCenter_9,20.0
2023-02-06,BreakFast,RevenueCenter_1,1550.4
2023-02-06,BreakFast,RevenueCenter_2,574.0
2023-02-06,BreakFast,RevenueCenter_3,105.0
2023-02-06,BreakFast,RevenueCenter_4,0.0
2023-02-06,BreakFast,RevenueCenter_5,17862.0
2023-02-06,BreakFast,RevenueCenter_6,477.0
2023-02-06,BreakFast,RevenueCenter_7,0.0
2023-02-06,BreakFast,RevenueCenter_8,0.0
2023-02-06,BreakFast,RevenueCenter_9,0.0
2023-02-06,Dinner,RevenueCenter_1,1952.0
2023-02-06,Dinner,RevenueCenter_2,824.0
2023-02-06,Dinner,RevenueCenter_3,14742.5
2023-02-06,Dinner,RevenueCenter_4,0.0
2023-02-06,Dinner,RevenueCenter_5,2203.0
2023-02-06,Dinner,RevenueCenter_6,30.0
2023-02-06,Dinner,RevenueCenter_7,0.0
2023-02-06,Dinner,RevenueCenter_8,0.0
2023-02-06,Dinner,RevenueCenter_9,215.0
2023-02-06,Lunch,RevenueCenter_1,125.0
2023-02-06,Lunch,RevenueCenter_2,75.0
2023-02-06,Lunch,RevenueCenter_3,1413.0
2023-02-06,Lunch,RevenueCenter_4,0.0
2023-02-06,Lunch,RevenueCenter_5,2202.0
2023-02-06,Lunch,RevenueCenter_6,116.0
2023-02-06,Lunch,RevenueCenter_7,0.0
2023-02-06,Lunch,RevenueCenter_8,0.0
2023-02-06,Lunch,RevenueCenter_9,0.0
2023-02-07,BreakFast,RevenueCenter_1,1751.4
2023-02-07,BreakFast,RevenueCenter_2,393.0
2023-02-07,BreakFast,RevenueCenter_3,0.0
2023-02-07,BreakFast,RevenueCenter_4,0.0
2023-02-07,BreakFast,RevenueCenter_5,18771.0
2023-02-07,BreakFast,RevenueCenter_6,248.0
2023-02-07,BreakFast,RevenueCenter_7,16.0
2023-02-07,BreakFast,RevenueCenter_8,10945.0
2023-02-07,BreakFast,RevenueCenter_9,185.0
2023-02-07,Dinner,RevenueCenter_1,3700.0
2023-02-07,Dinner,RevenueCenter_2,503.0
2023-02-07,Dinner,RevenueCenter_3,14344.0
2023-02-07,Dinner,RevenueCenter_4,0.0
2023-02-07,Dinner,RevenueCenter_5,2008.0
2023-02-07,Dinner,RevenueCenter_6,327.0
2023-02-07,Dinner,RevenueCenter_7,17.0
2023-02-07,Dinner,RevenueCenter_8,0.0
2023-02-07,Dinner,RevenueCenter_9,0.0
2023-02-07,Lunch,RevenueCenter_1,969.0
2023-02-07,Lunch,RevenueCenter_2,319.5
2023-02-07,Lunch,RevenueCenter_3,773.5
2023-02-07,Lunch,RevenueCenter_4,0.0
2023-02-07,Lunch,RevenueCenter_5,762.0
2023-02-07,Lunch,RevenueCenter_6,380.0
2023-02-07,Lunch,RevenueCenter_7,100.0
2023-02-07,Lunch,RevenueCenter_8,33570.0
2023-02-07,Lunch,RevenueCenter_9,245.0
2023-02-08,BreakFast,RevenueCenter_1,745.0
2023-02-08,BreakFast,RevenueCenter_2,518.5
2023-02-08,BreakFast,RevenueCenter_3,0.0
2023-02-08,BreakFast,RevenueCenter_4,0.0
2023-02-08,BreakFast,RevenueCenter_5,18141.0
2023-02-08,BreakFast,RevenueCenter_6,412.0
2023-02-08,BreakFast,RevenueCenter_7,54.0
2023-02-08,BreakFast,RevenueCenter_8,0.0
2023-02-08,BreakFast,RevenueCenter_9,395.0
2023-02-08,Dinner,RevenueCenter_1,1673.0
2023-02-08,Dinner,RevenueCenter_2,97.0
2023-02-08,Dinner,RevenueCenter_3,10748.0
2023-02-08,Dinner,RevenueCenter_4,0.0
2023-02-08,Dinner,RevenueCenter_5,4136.0
2023-02-08,Dinner,RevenueCenter_6,457.25
2023-02-08,Dinner,RevenueCenter_7,250.0
2023-02-08,Dinner,RevenueCenter_8,26970.0
2023-02-08,Dinner,RevenueCenter_9,0.0
2023-02-08,Lunch,RevenueCenter_1,258.0
2023-02-08,Lunch,RevenueCenter_2,238.0
